unique_id,title,company,location,job_type,salary,experience,description,logo_url
756deef7e04be96f93e529436837293c,Ingénieur/Ingénieure DevOps - H/F NEW,CANAL+ Group,Puteaux,CDI,Environ 60k€,3 - 6 ans,"<div><h2 class=""no-margin-top"">Le poste</h2><p>Notre Stack technique : Kubernetes (EKS), Terraform, Ansible, Gitlab CI/CD, Python, Prometheus, Nginx et AWS. 

🌟 Nos projets en cours ou à venir :  
o	Projet playlist maker : personnalisation des publicités en fonction des abonné·es et de leur consommation de la plateforme 
o	Création de la télévision de demain : chaines lives personnalisées suivant les préférences des utilisateurs 
o	Mise en place de la chaine CI/CD : installation automatisée des 300 serveurs nécessaires afin que les abonné·es puissent consommer le flux vidéo 
</p></div><div><h2>Les responsabilités</h2><ul class=""duty-list""><li><p>Maitriser le périmètre fonctionnel et participer à la mise en place des plateformes (Kubernetes, CI/CD)</p></li><li><p>Etudier et analyser les différents besoins afin de définir conjointement l’architecture à mettre en place</p></li><li><p>Définir et participer au développement des déploiements automatisés </p></li><li><p>Participer au développement d’outils de tests, d’analyse et de supervision </p></li></ul></div><div><h2>Pourquoi CANAL+ Group ?</h2><p>En tant que média, producteur et distributeur de contenus, le Groupe CANAL+ a une responsabilité particulière. En interne ou à l’écran, nous soutenons une création ambitieuse, inclusive et respectueuse des limites planétaires.
👊 On agit pour l’égalité entre les femmes et les hommes, contre toute forme de discrimination ou harcèlement
🤝 On agit pour l’égalité des chances et l’inclusion de tous et toutes
🌍 On agit pour réduire notre impact environnemental et éco-concevoir nos produits

🎁 Les +
•	Un abonnement collaborateur CANAL+ pour être incollable sur nos univers !
•	Des avant-premières de films et séries dans notre salle de cinéma
•	Des visites de nos plateaux et des participations à nos émissions
•	Participer aux événements de notre communauté CANAL+ TECH : meetups suivi d’afterworks, tech week, …
•	Participation &amp; Intéressement 
•	CSE attractif : chèques vacances et noël, prime mariage / pacs / naissance, réduction billetterie sport / voyages / loisirs, prise en charge d’une 
</p></div><div><h2>Localisation</h2><p>6 Rue Godefroy, 92800 Puteaux, France</p></div>",https://assets.chooseyourboss.com/companies/logos/000/001/939/medium/Logo%203.jpg?1684242780
6c510bae3a5a71d83cd1a7e40199b09b,Lead développeur PHP/Symfony/React - H/F NEW,Opus Recruitment Solutions,Paris,CDI,Environ 70k€,7+,"<div><h2 class=""no-margin-top"">Le poste</h2><p>Leadership
Transmettre la vision, les valeurs et les objectifs de l'entreprise aux membres de ton équipe (5 à 8 dévs)

T’assurer que la dynamique d’équipe, et la qualité technique des livrables sont au rendez-vous en collaborant avec l’ensemble des parties prenantes (Product Owners, QAs, etc…)

Faire le lien et intégrer maximum les devs situés à l'étranger (Anglais obligatoire)

Participer au recrutement du pôle R&amp;D


Delivery &amp; Processus
Être garant du “delivery” de ton périmètre fonctionnel en respectant une pratique Agile et transparente de la gestion projet

Animer les meetings nécessaires de l'équipe et s’assurer que l'équipe reste engagée

Participer à l’effort de l’équipe R&amp;D pour améliorer en continu ses process et outils


Architecture &amp; Code
Prendre la responsabilité des choix d’architecture effectués dans l'équipe

S’assurer d’avoir de la doc lors de la mise en place de nouvelles briques

Participer aux revues techniques des fonctionnalités développées</p></div><div><h2>Les responsabilités</h2><ul class=""duty-list""><li><p>Management direct de 5 à 8 devs</p></li><li><p>Lien avec les différentes parties prenantes (PM, QA etc.)</p></li><li><p>Architecture logicielle et revues de code</p></li><li><p>Développement de fonctionnalités</p></li><li><p>Animation d'équipe internationale</p></li></ul></div><div><h2>Pourquoi venir travailler pour ce client ?</h2><p>Bel éditeur de logiciels, équipe internationale, bon niveau technique, stack à jour (PHP 8, Symfony 5/6, AWS, React), 4 jours de TT par semaine !</p></div><div><h2>Localisation</h2><p>Paris, France</p></div>",https://assets.chooseyourboss.com/companies/logos/000/010/631/medium/1538149041555.png?1668783634
1404d1863225e2a1deddffc499cf18cc,Lead Developer Frontend ReactJS - H/F NEW,UNLCK,Levallois-Perret,CDI,Environ 75k€,7+,"<div><h2 class=""no-margin-top"">Le poste</h2><p>Vous souhaitez travailler au sein d’une entreprise ayant une grande ouverture d’esprit, orientée sur l’expérience utilisateurs, et avec une ambition internationale qui se concrétise ? Ce poste est fait pour vous !

La base 🏠

Contrat : CDI chez le client final
Activité : Plateforme de mise en relation entre adultes
Localisation : 92, aux portes de Paris
Taille de l’entreprise : Une trentaine de collaborateurs
N+1 : CTO
Equipe Tech : Une quinzaine de collaborateurs

Les Logiciels Utilisés 🎒

JavaScript 
React
TypeScript
Redux

Votre profil 💁‍♂️

Formation : peu importe, vos compétences feront la différence
XP : 5 ans minimum en tant que Développeur et une XP en management d’équipe
Expertise : JavaScript, React, Typescript, Redux, Jest
Bonnes connaissances : Anglais écrit et oral, CI/CD
Management : Leader dans l’âme !</p></div><div><h2>Les responsabilités</h2><ul class=""duty-list""><li><p>Diriger les sujets Frontend en collaboration avec le CTO</p></li><li><p>Garantir la qualité du code</p></li><li><p>Manager l’équipe de développeurs Front en place (recrutement, points hebdomadaires, montée en compétences,…)</p></li><li><p>Ajouter de nouvelles fonctionnalités et mettre en place des tests unitaires</p></li><li><p>Effectuer de la veille technologique</p></li></ul></div><div><h2>Pourquoi venir travailler pour ce client ?</h2><p>Le package 🤩

Télétravail : 100% flexible
Carte Swile, Mutuelle Alan, CE externe, aide pour une place en crèche
Challenge Technique
Bon esprit avec locaux permettant de travailler avec agilité
Rémunération : jusqu’à 70k€ + 8% de variable</p></div><div><h2>Localisation</h2><p>Levallois-Perret, France</p></div>",https://assets.chooseyourboss.com/companies/logos/000/006/157/medium/logo_unlck_v002.png?1540644940
5afb1880c693707fd8b4612679c8c988,Développeur Frontend Confirmé - React - 2 jours TT - H/F,Opus Recruitment Solutions,Paris,CDI,Environ 60k€,3 - 6 ans,"<div><h2 class=""no-margin-top"">Le poste</h2><p> Ils sont actuellement à la recherche d'un Développeur Frontend Confirmé React pour renforcer leurs équipes !

Leur stack technique est basée sur React côté front et PHP/Symfony côté back. En tant que développeur front, vous serez amené à travailler sur leur migration et la refonte front (de JQuery et Twig vers React), avec un focus sur la réduction de la dette technique et le clean code.</p></div><div><h2>Les responsabilités</h2><ul class=""duty-list""><li><p>Migration du front</p></li><li><p>Refonte du front</p></li><li><p>Réduction de la dette technique</p></li><li><p>Ajouts de nouvelles fonctionalités</p></li></ul></div><div><h2>Pourquoi venir travailler pour ce client ?</h2><p>Rôle: Développeur Frontend React Confirmé

Industrie: FinTech / Investissement

Poste: CDI - Client final

Localisation: Paris 17ème (2 jours TT)

Salaire: 50k - 60k€/an + Intéressement



J'accompagne actuellement une société française qui offre des services de conseil en investissement et de gestion de patrimoine, avec des solutions adaptées à différents secteurs tels que l'immobilier et les PME.</p></div><div><h2>Localisation</h2><p>Paris, France</p></div>",https://assets.chooseyourboss.com/companies/logos/000/010/631/medium/1538149041555.png?1668783634
73ddfa7e0677edf7204a84a87817d200,Devops / Tech company / Référence mondiale - H/F,SC Talent,Paris,CDI,Environ 75k€,7+,"<div><h2 class=""no-margin-top"">Le poste</h2><p>Mon client intervient sur un marché très spécifique et compétitif. 
Pour rester innovant et performant, mon client a mis en place une agilité à l'échelle SAFe dans un véritable contexte de transformation. 

Au sein de la DSI, rattaché à un Lead Devops, tu participeras au déploiement des appli' et à l'amélioration de la culture et pratique Devops. 

Compétence tech : Cloud AWS
Outils : Terraform, Gitlab CI, Puppet, Sonar, Maven, Jenkins, Docker, Kubernetes 

Parfait challenge si tu aimes les algorithmes complexes, les problématiques de perf', de sécurité et haute disponibilité</p></div><div><h2>Les responsabilités</h2><ul class=""duty-list""><li><p>Création d infra sur AWS avec Terraform pour héberger les appli'</p></li><li><p>Création + maintenance des CI/CD</p></li><li><p>Build et déploiement des appli sur le Cloud &amp; OnPremises</p></li><li><p>Packaging des appli, déploiement automatique,</p></li><li><p>Amélioration continue des pratiques Devops &amp; InfraAsCode</p></li></ul></div><div><h2>Pourquoi venir travailler pour ce client ?</h2><p>Véritable pépite tech' française, boîte bientôt centenaire avec 400 talents Tech / Product sur une équipe de 1000 personnes
Leader européen sur son secteur et numéro 3 mondial 
Passionnés, engagés dans un univers captivant avec de enjeux forts, innovation, agilité à l'échelle, approche micro services etc.
3 jours de télé travail / semaine
Épargne salariale ( Intéressement, PEE, PERCOL, CET), prime mobilité douce, dispositif « Action Logement », Mutuelle gratuite, Avantages CSE, 8 semaines off ( vacances + RTT) etc.</p></div><div><h2>Localisation</h2><p>Paris, France</p></div>",https://assets.chooseyourboss.com/companies/logos/000/001/856/medium/soniacardososctalent-200x200emploi.jpg?1502896910
6da4309e7888d7825020c9eca4ab17c4,Lead back JAVA / Tech company / Référence mondiale - H/F,SC Talent,Paris,CDI,Environ 75k€,7+,"<div><h2 class=""no-margin-top"">Le poste</h2><p>Mon client intervient sur un marché très spécifique et compétitif.
Pour rester innovant et performant, mon client a mis en place une agilité à l'échelle SAFe dans un véritable contexte de transformation.


Stack : Java 8+, Spring Boot, Spring Cloud, Gitlab, Maven, Kafka, API Rest, Swagger, AWS etc. </p></div><div><h2>Les responsabilités</h2><ul class=""duty-list""><li><p>Refonte du serveur en archi microservices ( AWS), Projet avec de forts enjeux business, performances ( + 2000 TPS),  &amp; stabilité</p></li><li><p>Conception, réalisation et intégration de fonctionnalités  ( appli desktop et mobile), en veillant à leur maintien en condition oprétaionnelle</p></li><li><p>Revues de codes structurées, veille Tech ' &amp; partage </p></li><li><p>Référent tech &amp; coaching de l""equipe, guider l'équipe back </p></li><li><p>Garantir le respect des meilleures pratiques de Dev back, des normes de qualité et des perf'</p></li></ul></div><div><h2>Pourquoi venir travailler pour ce client ?</h2><p>Véritable pépite tech' française, boîte bientôt centenaire avec 400 talents Tech / Product sur une équipe de 1000 personnes
Leader européen sur son secteur et numéro 3 mondial
Passionnés, engagés dans un univers captivant avec de enjeux forts, innovation, agilité à l'échelle, approche micro services etc.
3 jours de télé travail / semaine
Épargne salariale ( Intéressement, PEE, PERCOL, CET), prime mobilité douce, dispositif « Action Logement », Mutuelle gratuite, Avantages CSE, 8 semaines off ( vacances + RTT) etc.</p></div><div><h2>Localisation</h2><p>Paris, France</p></div>",https://assets.chooseyourboss.com/companies/logos/000/001/856/medium/soniacardososctalent-200x200emploi.jpg?1502896910
70be58ddd0408d9b2dd1a6775ae185d5,Lead front React / Tech company / Référence mondiale - H/F,SC Talent,Paris,CDI,Environ 75k€,7+,"<div><h2 class=""no-margin-top"">Le poste</h2><p>Mon client intervient sur un marché très spécifique et compétitif.
Pour rester innovant et performant, mon client a mis en place une agilité à l'échelle SAFe dans un véritable contexte de transformation.

Ton terrain de jeu : l'amélioration continue de l'interface du site client et des appli' mobile 
Site de type Single Page Application, interrogeant l'API back en Rest / JSON

Enjeux multi navigateurs, responsive / adaptative et temps de réponse des pages
Applications desktop cross platform via ElectronJS
</p></div><div><h2>Les responsabilités</h2><ul class=""duty-list""><li><p>Conception, réalisation et intégrationde fonctionnalités ( appli desktop et mobile), en veillant à leur maintien en condition opérationnelle </p></li><li><p>Revues de codes structurées, veille Tech ' &amp; partage</p></li><li><p>Référent tech &amp; coaching de l'equipe, guider l'équipe front</p></li><li><p>Garantir le respect des meilleures pratiques de Dev front, des normes de qualité et des perf'</p></li></ul></div><div><h2>Pourquoi venir travailler pour ce client ?</h2><p>Véritable pépite tech' française, boîte bientôt centenaire avec 400 talents Tech / Product sur une équipe de 1000 personnes
Leader européen sur son secteur et numéro 3 mondial
Passionnés, engagés dans un univers captivant avec de enjeux forts, innovation, agilité à l'échelle, approche micro services etc.
3 jours de télé travail / semaine
Épargne salariale ( Intéressement, PEE, PERCOL, CET), prime mobilité douce, dispositif « Action Logement », Mutuelle gratuite, Avantages CSE, 8 semaines off ( vacances + RTT) etc.</p></div><div><h2>Localisation</h2><p>Paris, France</p></div>",https://assets.chooseyourboss.com/companies/logos/000/001/856/medium/soniacardososctalent-200x200emploi.jpg?1502896910
01a9d106adfee0eded01ca9b93337d3d,Développeur .Net Winform – migration vers .Net 8 – Editeur Energie – PME - H/F,WAKE IT UP,Paris,CDI,Environ 75k€,7+,"<div><h2 class=""no-margin-top"">Le poste</h2><p>La société

• Editeur de logiciel Client Serveur, spécialisé dans le domaine de l’énergie, fondé en 2006.

• Il s’agit d’une petite PME stable d’une dizaine de personnes, qui a su gagner la confiance de grands groupes internationaux comme Total, Shell etc. Aujourd’hui, la société est présente dans plusieurs villes à l’international comme Londres et Abu Dhabi.

• Dans le cadre de la forte reprise de leur activité, ils ont besoin de renforcer leur équipe Tech et ils recherchent leur nouveau développeur .Net Client lourd.

Le poste

• Vous rejoignez une équipe de 5 développeurs .Net Winform. L’équipe est multi-tâches et tous les développeurs ont une visibilité sur tous les projets Tech actuels</p></div><div><h2>Les responsabilités</h2><ul class=""duty-list""><li><p>• Vous intervenez sur une application très complexe (3M de lignes de code) et vous développez en .Net Winform</p></li><li><p>• Vous testez vos propres développements avec NUnit et XUnit</p></li><li><p>• Vous réfléchissez à la modernisation du produit vers .Net 8 et au passage vers le Cloud Azure</p></li><li><p>La stack • .Net , Winform, TDD, API, NUnit, XUnit  Migration prévue vers .net 8 et Move to Cloud Windows Azure</p></li></ul></div><div><h2>Pourquoi venir travailler pour ce client ?</h2><p>Ce que WakeITUp (Cabinet d'experts en recrutement TECH - CDI - Client final) aime:

• Travailler pour une PME stable et structurée, dans une ambiance « familiale », au sein d’une équipe sympathique et fidèle depuis longue date

• Avoir une visibilité totale sur tous les projets TECH de la société et pouvoir intervenir dessus

• L’opportunité de réfléchir sur le passage vers le Cloud et évoluer avec la société sur les sujets de la modernisation technique</p></div><div><h2>Localisation</h2><p>Paris, France</p></div>",https://assets.chooseyourboss.com/companies/logos/000/007/934/medium/logo%20WakeITup.jpg?1527188990
735dad3dcc06674931270e7b292a67ba,Développeur ReactJs - H/F,RECRUT-INFO,Bouc-Bel-air,CDI,Environ 50k€,3 - 6 ans,"<div><h2 class=""no-margin-top"">Le poste</h2><p>Rattaché·e au Lead Developer, vous évoluerez dans une équipe de 5 personnes et participerez à la conception et au développement des nouvelles fonctionnalités liées à l'activité de la société principalement centrée sur le E-commerce.

Le gros projet en cours est une refonte progressive du site principal architecturé il y a quelques années sous la forme d'un  ""monolithe modulaire"" basé sur Symfony et JQuery vers une solution totalement RestFul alimentant un Front-end en cours de construction avec ReactJs et Redux.

Une journée par mois, la société permet à chacun de ses développeurs de se concentrer sur des projets R&amp;D qui peuvent sortir du contexte lié à son activité principale.

Environnement technique : ReactJs (requis), Redux (souhaité), Jest (souhaité), GIT (requis), Cypress (souhaité), Docker (souhaité), REST (requis), Jenkins</p></div><div><h2>Les responsabilités</h2><ul class=""duty-list""><li><p>Analyse du besoin</p></li><li><p>Conception technique</p></li><li><p>Développement de fonctionnalités</p></li></ul></div><div><h2>Pourquoi venir travailler pour ce client ?</h2><p>La société qui recrute est filiale d'un groupe connu sur le plan national et qui dispose d'une liberté technique totale avec la volonté de basculer leur environnement technique actuel vers une architecture orienté micro services impliquant du DDD. L'entreprise existe depuis près de 10 ans et emploie aujourd'hui plus de 200 personnes.

L'ambiance est particulièrement conviviale et l'autonomie, la flexibilité et la prise d'initiative y sont particulièrement encouragées.  

La société offre à ses collaborateurs des tickets restaurant ainsi que des jours de RTT. </p></div><div><h2>Localisation</h2><p>Bouc-Bel-air</p></div>",https://assets.chooseyourboss.com/companies/logos/000/005/107/medium/logo%20ri%20tda.png?1527683879
72daeaedd4a1dfd1a610599fc2d7f33c,Administrateur Système - H/F,HUMAN Immobilier,Bordeaux,CDI,Environ 34k€,3 - 6 ans,"<div><h2 class=""no-margin-top"">Le poste</h2><p>En tant qu'administrateur, vous serez chargé de la gestion, de la maintenance et de l'amélioration des systèmes d'information du réseau du Groupe.
Missions : 
-Assurer la maintenance, la configuration et le bon fonctionnement des systèmes informatiques et des serveurs.
-Superviser les opérations informatiques et fournir un support technique.

Profil : 
De formation Bac + 3 en administration de réseau. Vous disposez d'une expérience significative de 3 ans sur un poste similaire.
Vous possédez de bonnes compétences dans les domaines suivants :
-Environnement Microsoft
-VMWare
-Veeam
-FortiGate / Fortiweb
-Meraki / Switch HP Comware / LAN/WAN

Rémunération
Nous garantissons un salaire mensuel de 2903€ sur 12 mois. Statut Agent de maîtrise.
A cela s'ajoutent :
-des primes semestrielles pouvant aller jusqu'à 4% du salaire fixe
-la participation au résultat du Groupe (PEE/Pereco)
-une carte déjeuner de 120€ par mois
-la mutuelle d’entreprise offerte
-forfait mobilité de 500€ par an
</p></div><div><h2>Les responsabilités</h2><ul class=""duty-list""><li><p>Participer à l'administration des systèmes de stockage, de sauvegarde et réseau.</p></li><li><p>Configurer et administrer les serveurs Windows ainsi que les systèmes de virtualisation tels que VMware</p></li><li><p>Contribuer à la gestion globale du parc informatique, couvrant les serveurs, les postes de travail, les clients légers</p></li><li><p>Mettre à jour la sécurité informatique,</p></li><li><p>Élaborer et maintenir la documentation</p></li></ul></div><div><h2>Pourquoi HUMAN Immobilier ?</h2><p>Notre Groupe en quelques chiffres :
-Pour la 4ème année consécutive, classé parmi les 25 plus grandes entreprises françaises à plus forte croissance (palmarès 2021 les Echos)
-Classé au top 5 Figaro Insiders des entreprises bordelaises les mieux notées par les salariés
-7 pôles d'activité immobiliers : transaction dans l'ancien, transaction dans le neuf, courtage en maison individuelle, cession de locaux commerciaux, gestion locative, courtage en prêts immobiliers, immobilier de prestige
-Plus de 550 agences réparties sur 34 départements
-Plus de 2450 collaborateurs en France, recrutés sur la base de leurs compétences (postes accessibles aux personnes en situation de handicap).
</p></div><div><h2>Localisation</h2><p>28 Av. Thiers, 33100 Bordeaux, France</p></div>",https://assets.chooseyourboss.com/companies/logos/000/010/589/medium/Logotype-carre.jpg?1665128604
c66a230230329bd8bd7e792afd1b19d9,Développeur Full Stack JS confirmé - H/F,UNLCK,Paris,CDI,Environ 55k€,3 - 6 ans,"<div><h2 class=""no-margin-top"">Le poste</h2><p>Vous êtes à la recherche d’un nouveau challenge en tant que développeur fullstack dans une entreprise innovante qui accompagne les acteurs de la santé au travail ? Vous souhaitez rejoindre une entreprise en croissance continue et leader sur son marché ?
Alors intégrez cette société qui développe une solution conçue pour les services de prévention et de santé au travail.

Crée en 2016, 
200 collaborateurs, 
Près de 5M d’utilisateurs. 
Face à une activité en croissance continue, et une grande ambition, ils souhaitent recruter leur nouveau développeur web Full Stack en CDI.</p></div><div><h2>Les responsabilités</h2><ul class=""duty-list""><li><p>Analyser techniquement et participer à la conception de l’architecture, </p></li><li><p>Développement de nouvelles fonctionnalités sur les applications existantes, </p></li><li><p>Participer à la mise en place des best practices de développement,</p></li><li><p>Participer à l’amélioration de l’architecture de la solution, </p></li><li><p>Etre force de proposition pour l’amélioration de la solution, </p></li></ul></div><div><h2>Pourquoi venir travailler pour ce client ?</h2><p>Locaux très agréables situés à Paris,
Challenge technique,
Une équipe adepte des bonnes pratiques de développement,
Un projet ambitieux, dans une entreprise qui fait parler d’elle,
Rémunération selon profil et expériences : 55-65 K€.</p></div><div><h2>Localisation</h2><p>Paris, France</p></div>",https://assets.chooseyourboss.com/companies/logos/000/006/157/medium/logo_unlck_v002.png?1540644940
f32e857583631e5810517a93046712ba,Product Owner - H/F,Up Skills,Arcueil,CDI,Environ 65k€,3 - 6 ans,"<div><h2 class=""no-margin-top"">Le poste</h2><p>Au sein de la direction internet et d'une équipe de 7 personnes, rattaché au responsable projets digitaux BtoC (lui-même rattaché au directeur e-business), vous contribuez à la définition et à la mise en œuvre de la stratégie digitale du groupe.

</p></div><div><h2>Les responsabilités</h2><ul class=""duty-list""><li><p>Pilotage fonctionnel et technique de projet digitaux autour de nos solutions B2C</p></li><li><p>Assurer le maintien en condition opérationnelle de ce portefeuille applicatif</p></li><li><p>Accompagner des métiers dans l'expression des besoins en collaboration avec les services direction métier</p></li><li><p>Assurer la gouvernance opérationnelle des projets (ressources, comités, participation aux instances avec les métiers, etc…) des projets </p></li><li><p>Élaborer la conception fonctionnelle </p></li></ul></div><div><h2>Pourquoi venir travailler pour ce client ?</h2><p>Nous faisons partie d'un groupe européen présent au Bénélux, en Italie et en Espagne. En France, nous sommes près de 6500 collaborateurs. 
Vous souhaitez rejoindre un Groupe en pleine croissance, avec des perspectives d'évolution en France comme à l'étranger ? Rejoignez notre équipe et enrichissez vos compétences en contribuant au développement nos marques et nos enseignes grâce aux dernières innovations.
</p></div><div><h2>Localisation</h2><p>Arcueil</p></div>",https://assets.chooseyourboss.com/companies/logos/000/000/229/medium/logo-up-skills-search.png?1614615723
e3ef625c311e0f7f36ff95a7e3478c24,Product Owner / Client final / Assurance - H/F,SC Talent,Paris,CDI,Environ 65k€,7+,"<div><h2 class=""no-margin-top"">Le poste</h2><p>Je suis Tech'Recruteuse et accompagne exclusivement des PMEs et start-ups dans leurs recrutements.


Au sein de l'équipe Projets et Innovation (12 personnes), vous auriez pour rôle de réaliser les études MOA, du recueil et de la définition du besoin jusqu'à la mise en œuvre et l adoption par les équipes.

Sujets du moment : signature électronique, migration de webservices, réforme courtage, tunnel de souscription, destructuration de liasses etc.</p></div><div><h2>Les responsabilités</h2><ul class=""duty-list""><li><p>Recueil de besoin auprès du métier, suivi des évolutions fonctionnelles et règlementaires des produits et fiscalité</p></li><li><p>Piloter les projets en coordination avec les compagnies d'assurance partenaires · Spécifications fonctionnelles et techniques (hors développement) avec l'équipe de R&amp;D</p></li><li><p>Rédiger les UserStory, Phases de recette avant mise en prod', cahiers de test et tests d'intégration</p></li><li><p>Accompagnement utilisateurs</p></li><li><p>Mise en place de processus de gestion de projets</p></li></ul></div><div><h2>Pourquoi venir travailler pour ce client ?</h2><p>Belle PME de 50 personnes dont l'ambition est de dépoussiérer le secteur traditionnel de l'assurance vie et démocratiser l'accès à l'épargne
Boîte avec + de 15 ans d'existence, avant-gardiste sur son marché, l'un des leaders de l'épargne en ligne
Belle plateforme digitale avec également une expertise phygitale
Portée par l'innovation, pour se renouveler, optimiser son offre et défendre les intérêts de ses clients
Boîte avec un ADN collaboratif, des valeurs fortes : engagement, proximité et innovation
Bureaux canons en plein cœur de Paris et 2 jours de télé travail / semaine</p></div><div><h2>Localisation</h2><p>Paris, France</p></div>",https://assets.chooseyourboss.com/companies/logos/000/001/856/medium/soniacardososctalent-200x200emploi.jpg?1502896910
3240da14742ee50ca7cd9f0d4c3610fc,Senior Fullstack Node.js/Ops - H/F,Hays,Montreuil,CDI,Environ 70k€,3 - 6 ans,"<div><h2 class=""no-margin-top"">Le poste</h2><p>Notre client est leader des ventes aux enchères, transforme le secteur BtoB en donnant une
seconde vie aux biens d'équipement et aux actifs immobiliers des entreprises et
collectivités.
Dans le cadre de sa transformation digitale, ils mènent un projet ambitieux de
refonte de sa plateforme.
</p></div><div><h2>Les responsabilités</h2><ul class=""duty-list""><li><p>Implémenter les différents services d’une marketplace de ventes aux enchères en ligne et intégrer des systèmes tiers tels que Microsoft Business Central et Salesforce</p></li><li><p>Développer des features complexes dans un environnement temps réel et presque temps réel (moteur d’enchères)</p></li><li><p>Être force de proposition pour l’amélioration de l’existant</p></li><li><p>Collaborer étroitement avec l’équipe produit afin de d’apporter la caution technique sur l’ensemble des services</p></li><li><p>Participer activement à la constitution de la roadmap</p></li></ul></div><div><h2>Pourquoi venir travailler pour ce client ?</h2><p>2j de TT
6 semaines de congés</p></div><div><h2>Localisation</h2><p>Montreuil, France</p></div>",https://assets.chooseyourboss.com/companies/logos/000/006/592/medium/HAYS-ARROW_LOGO_STRAPLINE_STACKED_COL_RGB.png?1656927244
2602131226d0600ed0ff86be0e28bd0b,Développeur fullstack NodeJs/VueJs - H/F,Hays,Montreuil,CDI,Environ 55k€,3 - 6 ans,"<div><h2 class=""no-margin-top"">Le poste</h2><p>Notre client est le leader des ventes aux enchères, transforme le secteur BtoB en donnant une
seconde vie aux biens d'équipement et aux actifs immobiliers des entreprises et
collectivités.
Dans le cadre de leur transformation digitale, ils mènent un projet ambitieux de
refonte de sa plateforme.</p></div><div><h2>Les responsabilités</h2><ul class=""duty-list""><li><p>Implémenter les différents services d’une marketplace de ventes aux enchères en ligne et intégrer des systèmes tiers tels que Microsoft Business Central et Salesforce</p></li><li><p>Développer des features complexes dans un environnement temps réel et presque temps réel</p></li><li><p>Être force de proposition pour l’amélioration de l’existant</p></li><li><p>Collaborer étroitement avec l’équipe produit afin de d’apporter la caution technique sur l’ensemble des services</p></li><li><p>Participer activement à la constitution de la roadmap</p></li></ul></div><div><h2>Pourquoi venir travailler pour ce client ?</h2><p>2j de TT 
6 semaines de congés
</p></div><div><h2>Localisation</h2><p>Montreuil, France</p></div>",https://assets.chooseyourboss.com/companies/logos/000/006/592/medium/HAYS-ARROW_LOGO_STRAPLINE_STACKED_COL_RGB.png?1656927244
36f4a4e3687efedd76d64e36ad4011ea,Développeur(se) / intégrateur(se) frontend - Paris - H/F,EASY PARTNER,Paris,CDI,Environ 33k€,3 - 6 ans,"<div><h2 class=""no-margin-top"">Le poste</h2><p>Fort de 17 ans d’expérience dans le domaine du digital, nous développons un logiciel SaaS conçu autour du besoin des commerçants, afin d’aider nos clients à créer et réussir leur E-commerce. Nous regroupons tous les outils indispensables afin de déployer une activité de E-commerce ou une transformation digitale des points de vente. Grâce à une alliance du digital et du physique, nous permettons à nos clients, d’améliorer leur communication et donc leur visibilité.

Nous recherchons un(e) développeur(se)/intégrateur(se) frontend qui apportera ses bonnes pratiques, continuera à monter en compétences et évoluera en interne sur des sujets qui l'inspirent.

Profil recherché :
- Bac +2/3 en informatique / Développement web
- Vous justifiez d'au moins 2 ans d'expérience en 
   développement/intégration frontend
-  Vous avez le sens du travail en équipe
- Vous avez le sens des initiatives (force de proposition, prise de décisions)
- Vous avez des connaissances sur sur la partie algo 
  (UI/UX)</p></div><div><h2>Les responsabilités</h2><ul class=""duty-list""><li><p>Vous intégrerez de maquettes et ferez évoluer les composants front déjà en place en lien avec le framework et l'architecture</p></li><li><p>Vous serez force de proposition pour des animations et des effets graphiques</p></li><li><p>Vous intégrerez des maquettes, proposerez et participerez à l’évolution de la solution front end</p></li></ul></div><div><h2>Pourquoi venir travailler pour ce client ?</h2><p>Avantages :
-  2 jours de remote / semaine
-  Evènements réguliers entre équipes (afterwork, 
    soirée de Noël) 
 
Pourquoi nous rejoindre :
-  Intégrez une entreprise possédant plus de 100 
    partenaires
-  Travaillez sur un produit en évolution constante
-  Montez en compétences sur du front</p></div><div><h2>Localisation</h2><p>Paris, France</p></div>",https://assets.chooseyourboss.com/companies/logos/000/004/049/medium/reseaux%20sociaux%20Gif%20EP_2.gif?1538583831
